drug,disease,score
611,79,5.6827348382526566e-11
100,219,5.6817706789447087e-11
209,279,5.6813151405599165e-11
429,173,5.680610495883976e-11
655,217,5.678682871157469e-11
186,58,5.6786610136416726e-11
316,87,5.678574277467874e-11
48,368,5.677718711849522e-11
350,319,5.677632322620418e-11
594,96,5.677524075875517e-11
264,358,5.6763219125066655e-11
618,81,5.676256686903969e-11
540,278,5.6760839084457615e-11
45,215,5.674849479220256e-11
415,148,5.6740483839190497e-11
11,213,5.673356229252136e-11
2,321,5.6732261249914367e-11
497,198,5.672814995527631e-11
56,384,5.6720794727738166e-11
406,347,5.6713654605911046e-11
205,71,5.6712138457593036e-11
143,392,5.6697861683385746e-11
218,71,5.669343119962811e-11
512,224,5.6686072502643015e-11
555,346,5.6677426640838746e-11
163,402,5.6674505366505195e-11
271,238,5.6673533921358654e-11
28,327,5.6669429565614487e-11
431,163,5.666434335638293e-11
638,329,5.665819202693712e-11
617,240,5.6653213370561055e-11
145,58,5.665257152287495e-11
201,103,5.664867880339486e-11
428,82,5.662685598206707e-11
520,252,5.6624482880351934e-11
287,208,5.6603860487669515e-11
212,65,5.6602778020220506e-11
96,181,5.6600186343347396e-11
406,327,5.659241131272808e-11
161,304,5.657687165983028e-11
75,274,5.6570723799831406e-11
624,326,5.6557668270951205e-11
160,391,5.655734214293773e-11
261,368,5.654936241494824e-11
193,328,5.6547530546957596e-11
407,176,5.65465556323641e-11
234,250,5.6543752319226925e-11
351,19,5.6539006115796646e-11
108,155,5.6534266851260284e-11
299,259,5.652768877983938e-11
136,134,5.652326523497564e-11
267,362,5.6514640189853076e-11
469,215,5.649976320132311e-11
563,297,5.649901380078148e-11
507,16,5.6494059430534094e-11
402,306,5.644095954493445e-11
48,144,5.6433746564721326e-11
273,304,5.6433427375601746e-11
295,58,5.6428684641618425e-11
283,358,5.642739400735231e-11
323,57,5.6424923761122514e-11
187,86,5.6421367577996755e-11
86,80,5.640921410532407e-11
45,230,5.6409103083021606e-11
206,187,5.6403614417943615e-11
185,29,5.6402542358835455e-11
564,385,5.640221623082198e-11
84,98,5.639210626240399e-11
230,406,5.638866804047459e-11
161,208,5.638479266822927e-11
377,246,5.63841473510962e-11
156,155,5.638382122308272e-11
460,307,5.6382534058263545e-11
308,272,5.6382429974854986e-11
591,75,5.6378658686018206e-11
33,191,5.6365221517973296e-11
114,151,5.6364145989418184e-11
10,58,5.6347919386023904e-11
660,92,5.6337386145077766e-11
229,180,5.6335987957956135e-11
390,228,5.633383690084592e-11
580,213,5.6326533715012055e-11
627,27,5.6320087482575325e-11
194,289,5.631170876818637e-11
450,268,5.629484725599987e-11
144,5,5.6293990302602737e-11
191,323,5.627369750738076e-11
661,280,5.627305565969465e-11
421,333,5.626758434185142e-11
123,384,5.626393101421101e-11
659,326,5.624000570803034e-11
205,128,5.6220056388056605e-11
225,299,5.621448445625177e-11
606,59,5.6206764936783664e-11
422,44,5.6201723830362476e-11
657,0,5.618875503765608e-11
327,133,5.6187044600308766e-11
628,98,5.61656103570396e-11
212,295,5.6157040823068265e-11
564,212,5.614965090106061e-11
623,336,5.6136484349877946e-11
489,335,5.613519371561182e-11
444,75,5.6120313257634884e-11
160,225,5.6115820323832104e-11
210,297,5.6109294294115486e-11
616,91,5.610297643121598e-11
133,195,5.609976372333847e-11
150,150,5.609890676994134e-11
639,367,5.609816083884667e-11
290,255,5.6095808553813236e-11
165,137,5.6088637206963554e-11
508,180,5.6088210464988464e-11
23,279,5.6087353511591325e-11
607,178,5.607163344745203e-11
634,228,5.6067889914190865e-11
95,31,5.6066068454541096e-11
3,70,5.606222083787138e-11
10,110,5.6062116754462814e-11
469,93,5.6058584857465725e-11
12,184,5.6057623820660034e-11
603,47,5.6053665181687855e-11
518,328,5.6045220547806807e-11
538,322,5.6037417761611856e-11
219,142,5.6028872513769195e-11
652,79,5.602822719663614e-11
100,271,5.6018932548251854e-11
104,183,5.6017756405735135e-11
502,378,5.5999597320388617e-11
559,275,5.5997456671619255e-11
579,134,5.599169045078512e-11
36,9,5.5991267178256976e-11
394,262,5.5990725944532465e-11
106,236,5.5988064878720316e-11
140,387,5.598378705062856e-11
493,384,5.5982080082728196e-11
250,279,5.598079638735598e-11
149,331,5.597727489869975e-11
138,394,5.597652896760508e-11
373,171,5.595688842841007e-11
573,151,5.5956777406107605e-11
4,204,5.5952936728331786e-11
271,2,5.595016117077023e-11
393,290,5.593277230264704e-11
605,224,5.593266474979153e-11
236,364,5.592754384609045e-11
563,136,5.592306132062852e-11
202,142,5.592092761075307e-11
392,182,5.591837409779643e-11
655,26,5.591794388637439e-11
44,76,5.591762469725481e-11
581,139,5.5913572383214927e-11
267,191,5.591208052102559e-11
322,307,5.591047763653378e-11
275,203,5.588147999890936e-11
114,103,5.5879880583864505e-11
573,46,5.5879561394744925e-11
437,1,5.5878600357939234e-11
388,68,5.5875831739271575e-11
170,5,5.5865496256801705e-11
491,402,5.586016718628351e-11
473,382,5.585558404685997e-11
231,95,5.584738227426556e-11
336,237,5.584568224525909e-11
296,97,5.584152584781066e-11
230,9,5.583854212343198e-11
526,204,5.5809367544013e-11
271,376,5.580021861240069e-11
201,92,5.579702325175795e-11
555,182,5.579457382220987e-11
138,349,5.579382789111519e-11
541,24,5.5791697650686694e-11
190,228,5.579159703672509e-11
425,65,5.578137951545159e-11
194,263,5.5776487595249336e-11
71,23,5.577627595898527e-11
143,371,5.577382999888414e-11
515,71,5.576308512167394e-11
392,379,5.5761385092667475e-11
320,88,5.5757978095760657e-11
87,279,5.5757232164665987e-11
297,71,5.5752451266766194e-11
419,296,5.5749155292161845e-11
601,230,5.574447500822366e-11
582,113,5.573756386989537e-11
373,141,5.5732991138812687e-11
527,273,5.5732564396837596e-11
355,197,5.572884514970511e-11
309,291,5.572363404038328e-11
111,130,5.5711206481401376e-11
427,369,5.5707272128557854e-11
639,21,5.570589128867098e-11
501,218,5.570504127416776e-11
359,230,5.570323716175274e-11
385,90,5.5699944656595335e-11
639,130,5.5699837103739824e-11
279,138,5.569728706023014e-11
437,142,5.569601030375182e-11
557,376,5.568506766806536e-11
405,276,5.568262864685813e-11
630,308,5.566998945161217e-11
504,34,5.565958804965021e-11
141,136,5.5655868802517716e-11
9,82,5.565448796263084e-11
277,92,5.565363794812761e-11
531,178,5.5652153024832174e-11
352,60,5.5648759905713157e-11
424,256,5.563676255815331e-11
629,353,5.563528110430482e-11
156,338,5.562784954893374e-11
568,288,5.561289276312386e-11
576,23,5.560462160159041e-11
584,268,5.558966828522749e-11
623,123,5.558913745984384e-11
446,124,5.558574434072483e-11
496,390,5.558277796358091e-11
237,155,5.5581823865669116e-11
469,178,5.557726848182121e-11
53,331,5.557694582325468e-11
660,171,5.557588764193433e-11
71,318,5.557101306896684e-11
306,80,5.556560420116874e-11
190,88,5.554567916732367e-11
68,225,5.5541338889186775e-11
567,343,5.5522489383896805e-11
273,12,5.551433271411277e-11
593,364,5.551232043488064e-11
526,36,5.551200471520801e-11
200,391,5.5507345247951534e-11
441,56,5.550459397651864e-11
199,364,5.550225903871997e-11
12,53,5.549601403420645e-11
21,320,5.5493581951893134e-11
630,350,5.5483530964073324e-11
56,317,5.547929476934499e-11
432,97,5.5462894693603104e-11
337,69,5.545919279370537e-11
39,144,5.545908524084986e-11
544,284,5.545422107622322e-11
645,20,5.544470091378706e-11
28,187,5.544290720971289e-11
211,20,5.54368773109104e-11
385,108,5.5427256534512637e-11
45,386,5.542694081484001e-11
12,276,5.541837821976259e-11
179,249,5.5405589838297686e-11
548,148,5.540051403740698e-11
153,384,5.5399879128614764e-11
384,42,5.539745398519536e-11
404,310,5.5394178827272704e-11
335,138,5.5391746744959385e-11
522,378,5.539100775275863e-11
623,50,5.5386462777251566e-11
659,110,5.538202882404697e-11
399,159,5.5376852409194655e-11
80,271,5.5365444867616625e-11
65,377,5.536470934486282e-11
429,28,5.536439015574324e-11
455,25,5.535066502360131e-11
343,111,5.534770905479824e-11
492,292,5.532638583383154e-11
155,395,5.5298640666556764e-11
469,36,5.528566840440341e-11
560,285,5.528071056470907e-11
55,218,5.5279978511402206e-11
359,398,5.5263318227138924e-11
13,85,5.5260157560965695e-11
89,100,5.5254148478844905e-11
653,203,5.525204252454508e-11
404,10,5.5247723063089887e-11
186,284,5.5244035040979966e-11
538,111,5.524065926909572e-11
658,56,5.523781779204207e-11
501,268,5.523539264862265e-11
53,238,5.522749618736e-11
355,62,5.522675025626533e-11
652,328,5.522338489272194e-11
658,146,5.522159118864778e-11
508,384,5.521706356037548e-11
245,48,5.5215380878603775e-11
104,136,5.520969098560258e-11
145,358,5.52014788046673e-11
530,106,5.5194949305503727e-11
623,94,5.5182847874535306e-11
503,337,5.5179898844626145e-11
186,301,5.517211340566597e-11
346,169,5.5164220413850273e-11
19,287,5.5160008505250595e-11
446,116,5.515474882367144e-11
590,363,5.515390921750907e-11
585,28,5.5149908945173465e-11
604,254,5.514728257383084e-11
236,234,5.5145915611731766e-11
340,48,5.5135611354284464e-11
14,152,5.513466419526658e-11
418,284,5.5107956392630435e-11
256,318,5.510522593787925e-11
643,157,5.5088517081358646e-11
429,230,5.5087781558604825e-11
233,12,5.507349090660973e-11
255,172,5.5071391891203796e-11
82,59,5.506844980018855e-11
621,353,5.5059835163406845e-11
77,235,5.5050176223092606e-11
384,212,5.504618635909786e-11
591,305,5.5030969364766584e-11
640,96,5.5024984568774465e-11
372,97,5.5024668849101837e-11
24,101,5.50223616668788e-11
367,11,5.501931549245498e-11
240,32,5.500190233820312e-11
259,206,5.5000327209286937e-11
174,358,5.4992559117561506e-11
73,244,5.498762903344279e-11
560,214,5.4985009600994055e-11
190,115,5.498312222185219e-11
216,326,5.497745661497966e-11
350,222,5.49755692358378e-11
476,10,5.497116997710272e-11
392,31,5.4958589762454935e-11
218,48,5.4953451511519085e-11
547,270,5.494674854000792e-11
44,123,5.4941294569399446e-11
543,38,5.492735780099345e-11
385,390,5.4925997777788276e-11
424,355,5.4925054088217345e-11
405,254,5.4918559283523294e-11
419,232,5.4915627600848887e-11
174,359,5.4912484281910417e-11
536,167,5.4911859781459065e-11
238,405,5.49069331667873e-11
249,328,5.4885471167942506e-11
484,262,5.488494728145277e-11
525,121,5.4874479959998717e-11
384,364,5.487206869436712e-11
638,21,5.485909296276681e-11
513,14,5.4858052128681216e-11
309,319,5.4855956582722236e-11
133,46,5.485334061972047e-11
11,277,5.485292428608624e-11
411,336,5.4852084679923856e-11
593,404,5.4848320329980986e-11
418,114,5.484706439018439e-11
614,282,5.4836604007624246e-11
94,56,5.4826351791881216e-11
521,155,5.482519993549317e-11
354,54,5.482269499479386e-11
248,38,5.4812657884761855e-11
175,397,5.481056580824984e-11
333,306,5.480784923128645e-11
254,375,5.4798859894233936e-11
237,322,5.47965596509048e-11
500,9,5.4795723514189376e-11
228,245,5.478495782029746e-11
539,224,5.4784017600173485e-11
47,125,5.476981021490524e-11
567,393,5.4769081631045324e-11
241,41,5.4767822221801765e-11
120,123,5.4758527573417475e-11
509,165,5.475299033608216e-11
542,69,5.474985742548455e-11
283,391,5.473430042535199e-11
503,10,5.4727306020296844e-11
114,157,5.472584885257703e-11
372,370,5.4719586500828754e-11
497,248,5.47135323158976e-11
20,247,5.470841488164346e-11
610,369,5.4701011081848e-11
612,197,5.469954697523427e-11
116,32,5.4690370288046346e-11
240,403,5.468400385288952e-11
657,178,5.4678060690260815e-11
354,69,5.4677123939583794e-11
468,328,5.46753475827444e-11
555,92,5.467461899888448e-11
219,178,5.4670344640239676e-11
33,261,5.465480845678883e-11
137,326,5.4645635239047856e-11
142,161,5.464042412972603e-11
326,381,5.463209051814744e-11
119,181,5.4628752910179657e-11
634,309,5.462854474336254e-11
537,401,5.4624377937573237e-11
106,240,5.4617609046569975e-11
408,206,5.4617400879752864e-11
374,81,5.461218977043103e-11
33,274,5.460520924316369e-11
224,182,5.460437657589523e-11
557,332,5.460177796012822e-11
20,123,5.459687910103206e-11
197,41,5.458001064995166e-11
190,244,5.4555967382574615e-11
74,393,5.45526401829477e-11
368,228,5.455253609953914e-11
628,106,5.4551391182045e-11
574,242,5.454733192911121e-11
548,289,5.454192653076007e-11
243,287,5.4539116278728976e-11
337,320,5.453297882707098e-11
510,5,5.452621687496162e-11
322,18,5.452341009237749e-11
585,364,5.4516027109263725e-11
569,188,5.4511038044546816e-11
614,229,5.4509369240562926e-11
563,394,5.450906045978421e-11
326,84,5.450677062479592e-11
347,161,5.4486814365928276e-11
364,340,5.448598169865981e-11
620,289,5.448224163484561e-11
277,311,5.4481617134394256e-11
223,71,5.447694378934997e-11
252,33,5.4469772442500286e-11
381,167,5.446208761750171e-11
100,364,5.445626588551633e-11
333,27,5.4449309644377664e-11
416,39,5.444723144565344e-11
197,339,5.444131256915341e-11
504,289,5.4439966423736046e-11
564,202,5.4437572505339205e-11
555,115,5.4417644002047177e-11
633,214,5.440788791721829e-11
4,159,5.44055044071623e-11
23,240,5.4396577520154914e-11
292,65,5.43741718317392e-11
16,57,5.4374067748330646e-11
584,264,5.4371680768827695e-11
594,245,5.4365772300668525e-11
90,94,5.4364526769212767e-11
1,200,5.435322678049026e-11
420,340,5.4352189415851626e-11
36,339,5.4351880635072896e-11
286,312,5.4347214228922525e-11
0,84,5.434638503110101e-11
76,136,5.433436339741249e-11
416,290,5.4329079429704657e-11
336,168,5.432669245020172e-11
556,334,5.432171726327262e-11
396,23,5.4319441306072136e-11
464,309,5.431560756719023e-11
392,268,5.4309810121333506e-11
661,190,5.430742314183057e-11
53,122,5.4307114361051845e-11
110,244,5.4306493330047445e-11
208,363,5.4305247798591694e-11
321,322,5.4303384705578495e-11
351,262,5.430193447675258e-11
569,112,5.430120936233962e-11
159,381,5.4300484247926655e-11
233,326,5.429572069726163e-11
485,154,5.429250798938412e-11
584,295,5.428733504397876e-11
475,59,5.428639829330173e-11
250,364,5.427852958761469e-11
70,226,5.4274185840030847e-11
69,374,5.426652530116094e-11
479,254,5.426310789591327e-11
228,102,5.422896506845909e-11
221,367,5.4220378187253004e-11
346,76,5.421489993051587e-11
165,172,5.4210452099523465e-11
116,220,5.4209629840595846e-11
138,111,5.4206937549761136e-11
254,18,5.4200734178611037e-11
451,116,5.4197944743261666e-11
272,26,5.4197427795665825e-11
98,54,5.4190291143285656e-11
247,307,5.4178824621109456e-11
184,223,5.4162709040017625e-11
23,297,5.416177575878756e-11
191,296,5.415309520251377e-11
246,323,5.414183684715468e-11
386,148,5.4141219285597224e-11
646,327,5.4141014588227065e-11
127,187,5.413750350791169e-11
16,261,5.412976317176188e-11
148,367,5.4121811199348e-11
243,319,5.4120673220747755e-11
98,315,5.411809195221551e-11
495,158,5.4113755143525566e-11
512,310,5.410994222132537e-11
367,51,5.4106944619158875e-11
413,158,5.410570949604399e-11
658,116,5.410117145943083e-11
603,102,5.4097143431519606e-11
608,53,5.4093840518021346e-11
437,115,5.409095393815733e-11
578,199,5.409012474033581e-11
358,42,5.4085590173169606e-11
64,195,5.40841468832376e-11
107,403,5.4073419353262147e-11
269,178,5.4063312854291106e-11
204,76,5.4053827386324465e-11
308,85,5.404279454501726e-11
438,115,5.403826344729801e-11
213,52,5.402950309374432e-11
373,407,5.4021152134930966e-11
433,237,5.4005903915577136e-11
236,181,5.3997768062474805e-11
26,385,5.399601946121102e-11
193,265,5.3986749098955394e-11
487,89,5.397500849046999e-11
25,181,5.397223640235538e-11
393,48,5.396893695830407e-11
407,22,5.396503036103617e-11
237,333,5.395843841182746e-11
385,383,5.395802901708713e-11
532,165,5.3957820850270004e-11
273,293,5.395751553893824e-11
596,207,5.395658572715512e-11
229,407,5.3955763468227496e-11
642,279,5.3953914253002105e-11
639,179,5.3949591322099977e-11
12,43,5.394547308856801e-11
375,199,5.394495961041912e-11
410,348,5.393785765250847e-11
319,57,5.393621313465325e-11
72,281,5.393590435387452e-11
32,200,5.393590435387452e-11
289,367,5.391585095049223e-11
92,326,5.390320481635236e-11
152,363,5.388531634786808e-11
139,308,5.388140975060018e-11
139,56,5.3877711320149395e-11
647,327,5.387349594210278e-11
434,152,5.387154611291578e-11
43,46,5.3870411603762485e-11
200,59,5.386877055535422e-11
136,224,5.386640786197994e-11
307,395,5.385777934741043e-11
608,204,5.3856853005074257e-11
85,137,5.385623544351681e-11
127,271,5.38560342155936e-11
283,224,5.38501777891387e-11
87,293,5.3843811353981857e-11
502,381,5.3836313879118685e-11
157,370,5.383343423814857e-11
99,258,5.383148787840853e-11
458,128,5.382327569747325e-11
588,367,5.3821114232022176e-11
42,114,5.3819271955690695e-11
